Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
XLpeplib_Beveridge_QEx-HFX_DSS_R1	190	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	191	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	192	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	193	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	194	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	195	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	196	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	197	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	198	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	199	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	200	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	201	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	202	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	203	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	204	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	205	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	206	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	207	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	208	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	209	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	210	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	211	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	212	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	213	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	214	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	215	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	216	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	217	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	218	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	219	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	220	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	221	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	222	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	223	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	224	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	225	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	226	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	227	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	228	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	229	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	230	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	231	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	232	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	233	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	234	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	235	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	236	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	237	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	238	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	239	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	240	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	241	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	242	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	243	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	244	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	245	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	246	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	247	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	248	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	249	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	250	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	251	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	252	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	253	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	254	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	255	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	256	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	257	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	258	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	259	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	260	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	261	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	262	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	263	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	264	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	265	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	266	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	267	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	268	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	269	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	270	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	271	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	272	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	273	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	274	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	275	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	276	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	277	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	278	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	279	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	280	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	281	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	282	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	283	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	284	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	285	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	286	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	287	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	288	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	289	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	290	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	291	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	292	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	293	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	294	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	295	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	296	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	297	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	298	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	299	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	300	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	301	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	302	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	303	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	304	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	305	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	306	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	307	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	308	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	309	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	310	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	311	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	312	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	313	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	314	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	315	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	316	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	317	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	318	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	319	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	320	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	321	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	322	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	323	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	324	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	325	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	326	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	327	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	328	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	329	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	330	0	0	0	0	0	0	NaN	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R1	331	344.4	16.16	9.964	0	0.4982	0.0003571	0.07168	0.03107	0.0003571	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	332	688.7	32.31	19.93	0	0.9964	0.0007143	0.07168	0.06214	0.0007143	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	333	1033	48.47	29.89	0	1.495	0.001071	0.07168	0.09321	0.001071	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	334	1377	64.62	39.86	0	1.993	0.001429	0.07168	0.1243	0.001429	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	335	1722	80.78	49.82	0	2.491	0.001786	0.07168	0.1554	0.001786	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	336	2066	96.93	59.79	0	2.989	0.002143	0.07168	0.1864	0.002143	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	337	2410	113.1	69.75	0	3.487	0.0025	0.07168	0.2175	0.0025	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	338	2755	129.2	79.71	0	3.986	0.002857	0.07168	0.2486	0.002857	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	339	3099	145.4	89.68	0	4.484	0.003214	0.07168	0.2796	0.003214	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	340	3444	161.6	99.64	0	4.982	0.003571	0.07168	0.3107	0.003571	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	341	3788	177.7	109.6	0	5.48	0.003929	0.07168	0.3418	0.003929	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	342	4132	193.9	119.6	0	5.979	0.004286	0.07168	0.3729	0.004286	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	343	4477	210	129.5	0	6.477	0.004643	0.07168	0.4039	0.004643	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	344	4821	226.2	139.5	0	6.975	0.005	0.07168	0.435	0.005	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	345	5165	242.3	149.5	0	7.473	0.005357	0.07168	0.4661	0.005357	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	346	5510	258.5	159.4	0	7.971	0.005714	0.07168	0.4971	0.005714	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	347	5854	274.6	169.4	0	8.47	0.006071	0.07168	0.5282	0.006071	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	348	6198	290.8	179.4	0	8.968	0.006429	0.07168	0.5593	0.006429	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	349	6543	307	189.3	0	9.466	0.006786	0.07168	0.5904	0.006786	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	350	6887	323.1	199.3	0	9.964	0.007143	0.07168	0.6214	0.007143	1.149
XLpeplib_Beveridge_QEx-HFX_DSS_R1	351	7216	338.7	207.6	0	10.38	0.007143	0.0688	0.6521	0.007143	1.095
XLpeplib_Beveridge_QEx-HFX_DSS_R1	352	7545	354.2	216	0	10.8	0.007143	0.06615	0.6829	0.007143	1.046
XLpeplib_Beveridge_QEx-HFX_DSS_R1	353	7874	369.8	224.3	0	11.22	0.007143	0.06369	0.7136	0.007143	1.001
XLpeplib_Beveridge_QEx-HFX_DSS_R1	354	8203	385.3	232.7	0	11.63	0.007143	0.0614	0.7443	0.007143	0.9597
XLpeplib_Beveridge_QEx-HFX_DSS_R1	355	8533	400.9	241	0	12.05	0.007143	0.05928	0.775	0.007143	0.9217
XLpeplib_Beveridge_QEx-HFX_DSS_R1	356	8862	416.4	249.3	0	12.47	0.007143	0.05729	0.8057	0.007143	0.8865
XLpeplib_Beveridge_QEx-HFX_DSS_R1	357	9191	431.9	257.7	0	12.88	0.007143	0.05544	0.8364	0.007143	0.854
XLpeplib_Beveridge_QEx-HFX_DSS_R1	358	9520	447.5	266	0	13.3	0.007143	0.0537	0.8671	0.007143	0.8237
