Raw file	m/z	Peaks / Da	Single peaks / Da	Isotope patterns / Da	Single isotope patterns / Da	SILAC pairs / Da	Identified SILAC pairs / Da	SILAC identification rate [%]	MS/MS / Da	Identified MS/MS / Da	Identification rate [%]
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5630	-11370	-564.7	-40	0	-2	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5631	-11380	-564.8	-40.01	0	-2.001	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5632	-11380	-565	-40.02	0	-2.001	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5633	-11380	-565.1	-40.03	0	-2.002	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5634	-11390	-565.3	-40.04	0	-2.002	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5635	-11390	-565.4	-40.05	0	-2.003	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5636	-11390	-565.6	-40.06	0	-2.003	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5637	-11390	-565.7	-40.07	0	-2.004	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5638	-11400	-565.8	-40.08	0	-2.004	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5639	-11400	-566	-40.09	0	-2.005	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5640	-11400	-566.1	-40.1	0	-2.005	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5641	-11410	-566.3	-40.11	0	-2.006	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5642	-11410	-566.4	-40.12	0	-2.006	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5643	-11410	-566.6	-40.13	0	-2.007	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5644	-11410	-566.7	-40.14	0	-2.007	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5645	-11420	-566.8	-40.15	0	-2.008	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5646	-11420	-567	-40.16	0	-2.008	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5647	-11420	-567.1	-40.17	0	-2.009	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5648	-11430	-567.3	-40.18	0	-2.009	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5649	-11430	-567.4	-40.19	0	-2.01	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5650	-11430	-567.6	-40.2	0	-2.01	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5651	-11430	-567.7	-40.21	0	-2.011	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5652	-11440	-567.8	-40.22	0	-2.011	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5653	-11440	-568	-40.23	0	-2.012	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5654	-11440	-568.1	-40.24	0	-2.012	0	0	0	0	
XLpeplib_Beveridge_QEx-HFX_DSS_R3	5655	-11450	-568.3	-40.25	0	-2.013	0	0	0	0	
